site,year,block,plot,pd,pd_fac,rate,sample_date_standcounts,seedling_n,sample_date_groundcover,sp1_gc,sp2_gc,sp3_gc,canopy_cover,sample_date_anthesis,sp1,sp2,sp3,rye_g,weed_g,LRR_weeds,RCI_weeds,rye_kg,weed_kg,GDD_greenup,GDD_anthesis,soil_n,soil_pH,soil_p,soil_OM,
VT,2022,3,301,sep20,1,120,10/5/21,89,4/5/22,brassica,na,na,45.17,5/20/22,TAROF,MELAL,na,213.64,4.73,0.653285151,-0.921844019,8545.6,189.2,,,17.9205,6.94,48,3.65,
VT,2022,2,226,oct20,3,120,11/10/21,27,4/5/22,na,na,na,2.15,5/20/22,CHEAL,STEME,na,63.76,1.84,0.654600305,-0.924373202,2550.4,73.6,,,11.8755,6.05,51,3.27,
VT,2022,1,102,sep20,1,120,10/5/21,94,4/5/22,na,na,na,60.58,5/20/22,MELAL,na,na,237.84,3.99,0.656117942,-0.927295918,9513.6,159.6,,,17.9205,6.94,48,3.65,
VT,2022,4,404,sep20,1,120,10/5/21,63,4/5/22,STEME,na,na,59.12,5/20/22,na,na,na,234.77,2.22,0.66126167,-0.937234945,9390.8,88.8,,,17.9205,6.94,48,3.65,
VT,2022,1,111,sep29 ,1.5,120,10/12/21,53,4/5/22,common chickweed,na,na,61.29,5/20/22,common chickweed,quackgrass,na,177.9337104,2.71,0.661413354,-0.937528815,7117.348416,108.4,,,27.132,7.12,31,3.84,
VT,2022,2,204,sep20,1,120,10/5/21,75,4/5/22,TAROF,na,na,36.85,5/20/22,STEME,na,na,141.96,1.12,0.668638295,-0.951578037,5678.4,44.8,,,17.9205,6.94,48,3.65,
VT,2022,2,216,oct7,2,120,10/14/21,64,4/5/22,na,na,na,36.52,5/20/22,TRFPR,na,na,129.99,0.13,0.687697576,-0.989130435,5199.6,5.2,,,27.3615,7.06,50,3.85,
VT,2022,3,310,sep29 ,1.5,120,10/12/21,59,4/5/22,common chickweed,red clover,na,45.34,5/20/22,shepherds purse,na,na,180.8197587,0,0.693147181,-1,7232.790348,0,,,27.132,7.12,31,3.84,
VT,2022,3,319,oct13,2.5,120,11/3/21,75,4/5/22,na,na,na,27.92,5/20/22,bindweed,na,na,150.6314516,0,0.693147181,-1,6025.258064,0,,,12.8805,6.6,81,3.43,
VT,2022,4,410,sep29 ,1.5,120,10/12/21,74,4/5/22,na,na,na,34.46,5/20/22,red clover,common chickweed,na,144.0079186,0,0.693147181,-1,5760.316744,0,,,27.132,7.12,31,3.84,
VT,2022,4,414,oct7,2,120,10/14/21,67,4/5/22,na,na,na,38.71,5/20/22,na,na,na,146.02,0,0.693147181,-1,5840.8,0,,,27.3615,7.06,50,3.85,
VT,2023,1,103,9/12/22,1,0,9/29/22,0,4/6/23,na,na,na,0.46,5/30/23,CAPBP,CERFO,na,0,26.2,0,0,0,1048,978.71,1745.48,38.4,6.71,54,4.04,
VT,2023,1,115,9/24/22,2,0,10/10/22,0,4/6/23,PLALA,na,na,1.23,5/30/23,CAPBP,MELAL,CHEAL,0,26.5,0,0,0,1060,743.41,1510.18,14.9,6.96,43,3.74,
VT,2023,1,121,10/3/22,2.5,0,10/20/22,0,4/6/23,na,na,na,0.16,5/30/23,CAPBP,na,na,0,40.5,0,0,0,1620,617.1164091,1383.892789,26.95,6.49,54,3.38,
VT,2023,1,127,10/10/22,3,0,10/27/22,0,4/6/23,SInaR,na,na,0.17,5/30/23,CAPBP,CHEAL,na,0,13.6,0,0,0,544,542.92,1309.70,42.7,6.13,66,3.75,
VT,2023,2,204,9/12/22,1,0,9/29/22,0,4/6/23,SInaR,broadleaf plantain,na,3.5,5/30/23,CAPBP,VIOAR,na,0,61.8,0,0,0,2472,978.71,1745.48,38.4,6.71,54,4.04,
VT,2023,2,209,9/19/22,1.5,0,10/4/22,0,4/6/23,na,na,na,0.41,5/30/23,CAPBP,CHEAL,na,0,30.1,0,0,0,1204,825.81,1592.58,5.85,6.71,38,3.34,
VT,2023,2,214,9/24/22,2,0,10/10/22,0,4/6/23,na,na,na,0.65,5/30/23,CHEAL,CAPBP,na,0,4.3,0,0,0,172,743.41,1510.18,14.9,6.96,43,3.74,
VT,2023,2,222,10/3/22,2.5,0,10/20/22,0,4/6/23,na,na,na,0.33,5/30/23,CERFO,CHEAL,na,0,4.3,0,0,0,172,617.1164091,1383.892789,26.95,6.49,54,3.38,
VT,2023,2,225,10/10/22,3,0,10/27/22,0,4/6/23,na,na,na,0.35,5/30/23,CAPBP,CHEAL,DIGSA,0,4.3,0,0,0,172,542.92,1309.70,42.7,6.13,66,3.75,
VT,2023,3,301,9/12/22,1,0,9/29/22,0,4/6/23,na,na,na,0.28,5/30/23,CAPBP,na,na,0,9.8,0,0,0,392,978.71,1745.48,38.4,6.71,54,4.04,
VT,2023,3,309,9/19/22,1.5,0,10/4/22,0,4/6/23,STEME,PLALA,SInaR,7.35,5/30/23,CAPBP,CERFO,na,0,65.9,0,0,0,2636,825.81,1592.58,5.85,6.71,38,3.34,
VT,2023,3,315,9/24/22,2,0,10/10/22,0,4/6/23,SInaR,na,na,0.8,5/30/23,CAPBP,EQUAR,na,0,33.1,0,0,0,1324,743.41,1510.18,14.9,6.96,43,3.74,
VT,2023,3,319,10/3/22,2.5,0,10/20/22,0,4/6/23,na,na,na,0.32,5/30/23,CHEAL,DIGSA,na,0,-0.8,0,0,0,-32,617.1164091,1383.892789,26.95,6.49,54,3.38,
VT,2023,3,329,10/10/22,3,0,10/27/22,0,4/6/23,na,na,na,0.15,5/30/23,DIGSA,CHEAL,MELAL,0,4.1,0,0,0,164,542.92,1309.70,42.7,6.13,66,3.75,
VT,2023,4,404,9/12/22,1,0,9/29/22,0,4/6/23,SInaR,na,na,0.91,5/30/23,CAPBP,CERFO,sunflower,0,43.1,0,0,0,1724,978.71,1745.48,38.4,6.71,54,4.04,
VT,2023,4,408,9/19/22,1.5,0,10/4/22,0,4/6/23,na,na,na,0.23,5/30/23,CHEAL,CAPBP,CERFO,0,5.2,0,0,0,208,825.81,1592.58,5.85,6.71,38,3.34,
VT,2023,4,418,9/24/22,2,0,10/10/22,0,4/6/23,PLALA,na,na,0.7,5/30/23,MELAL,CHEAL,CAPBP,0,23.7,0,0,0,948,743.41,1510.18,14.9,6.96,43,3.74,
VT,2023,4,424,10/3/22,2.5,0,10/20/22,0,4/6/23,na,na,na,0.23,5/30/23,CHEAL,corn speedwell,DIGSA,0,4.7,0,0,0,188,617.1164091,1383.892789,26.95,6.49,54,3.38,
VT,2023,4,430,10/10/22,3,0,10/27/22,0,4/6/23,na,na,na,0.18,5/30/23,CHEAL,CAPBP,na,0,2.1,0,0,0,84,542.92,1309.70,42.7,6.13,66,3.75,
VT,2023,1,107,9/19/22,1.5,0,10/4/22,0,4/6/23,SInaR,broadleaf plantain,na,1.27,5/30/23,CAPBP,na,na,0,41.2,0,-1,0,1648,825.81,1592.58,5.85,6.71,38,3.34,
VT,2023,3,312,9/19/22,1.5,15,10/4/22,12,4/6/23,CERFO,na,na,30.96,5/30/23,CAPBP,CERFO,na,199.34,7.5,0.634559557,-0.886191199,7973.6,300,825.81,1592.58,5.85,6.71,38,3.34,
VT,2023,4,420,10/3/22,2.5,15,10/20/22,16,4/6/23,na,na,na,32.22,5/30/23,CAPBP,na,na,251.87,0.2,0.671640975,-0.957446809,10074.8,8,617.1164091,1383.892789,26.95,6.49,54,3.38,
VT,2023,2,207,9/19/22,1.5,15,10/4/22,9,4/6/23,na,na,na,47.91,5/30/23,CAPBP,na,na,316.2,1.1,0.674705753,-0.96345515,12648,44,825.81,1592.58,5.85,6.71,38,3.34,
VT,2023,3,328,10/10/22,3,15,10/27/22,9,4/6/23,na,na,na,9.36,5/30/23,CAPBP,na,na,199.48,0.1,0.680877088,-0.975609756,7979.2,4,542.92,1309.70,42.7,6.13,66,3.75,
VT,2023,3,302,9/12/22,1,15,9/29/22,10,4/6/23,na,na,na,63.21,5/30/23,CAPBP,na,na,276.29,0.2,0.68289068,-0.979591837,11051.6,8,978.71,1745.48,38.4,6.71,54,4.04,
VT,2023,4,411,9/19/22,1.5,15,10/4/22,10,4/6/23,SInaR,na,na,48.5,5/30/23,TAROF,CERFO,na,194.13,0.1,0.68348527,-0.980769231,7765.2,4,825.81,1592.58,5.85,6.71,38,3.34,
VT,2023,2,206,9/12/22,1,15,9/29/22,23,4/6/23,na,na,na,80.41,5/30/23,CAPBP,na,na,291.2,0.3,0.690717046,-0.995145631,11648,12,978.71,1745.48,38.4,6.71,54,4.04,
VT,2023,1,105,9/12/22,1,15,9/29/22,21,4/6/23,na,na,na,79.6,5/30/23,na,na,na,305.9,0,0.693147181,-1,12236,0,978.71,1745.48,38.4,6.71,54,4.04,
VT,2023,1,108,9/19/22,1.5,15,10/4/22,5,4/6/23,na,na,na,25.37,5/30/23,na,na,na,171,0,0.693147181,-1,6840,0,825.81,1592.58,5.85,6.71,38,3.34,
VT,2023,1,114,9/24/22,2,15,10/10/22,7,4/6/23,na,na,na,35.5,5/30/23,na,na,na,135.71,0,0.693147181,-1,5428.4,0,743.41,1510.18,14.9,6.96,43,3.74,
VT,2023,1,122,10/3/22,2.5,15,10/20/22,17,4/6/23,na,na,na,20.5,5/30/23,na,na,na,146.01,0,0.693147181,-1,5840.4,0,617.1164091,1383.892789,26.95,6.49,54,3.38,
VT,2023,1,125,10/10/22,3,15,10/27/22,16,4/6/23,na,na,na,17.38,5/30/23,na,na,na,199.59,0,0.693147181,-1,7983.6,0,542.92,1309.70,42.7,6.13,66,3.75,
VT,2023,2,213,9/24/22,2,15,10/10/22,11,4/6/23,na,na,na,36.34,5/30/23,na,na,na,194.39,0,0.693147181,-1,7775.6,0,743.41,1510.18,14.9,6.96,43,3.74,
VT,2023,2,223,10/3/22,2.5,15,10/20/22,19,4/6/23,na,na,na,13.66,5/30/23,CAPBP,na,na,141.65,0,0.693147181,-1,5666,0,617.1164091,1383.892789,26.95,6.49,54,3.38,
VT,2023,2,227,10/10/22,3,15,10/27/22,11,4/6/23,na,na,na,5.43,5/30/23,na,na,na,126.91,0,0.693147181,-1,5076.4,0,542.92,1309.70,42.7,6.13,66,3.75,
VT,2023,3,316,9/24/22,2,15,10/10/22,16,4/6/23,na,na,na,62.12,5/30/23,na,na,na,300.78,0,0.693147181,-1,12031.2,0,743.41,1510.18,14.9,6.96,43,3.74,
VT,2023,3,320,10/3/22,2.5,15,10/20/22,13,4/6/23,na,na,na,27.85,5/30/23,na,na,na,285.98,0,0.693147181,-1,11439.2,0,617.1164091,1383.892789,26.95,6.49,54,3.38,
VT,2023,4,406,9/12/22,1,15,9/29/22,17,4/6/23,na,na,na,71.88,5/30/23,na,na,na,257.44,0,0.693147181,-1,10297.6,0,978.71,1745.48,38.4,6.71,54,4.04,
VT,2023,4,413,9/24/22,2,15,10/10/22,16,4/6/23,na,na,na,43.72,5/30/23,na,na,na,126.87,0,0.693147181,-1,5074.8,0,743.41,1510.18,14.9,6.96,43,3.74,
VT,2023,4,429,10/10/22,3,15,10/27/22,13,4/6/23,na,na,na,4.79,5/30/23,na,na,na,123.98,0,0.693147181,-1,4959.2,0,542.92,1309.70,42.7,6.13,66,3.75,
VT,2023,3,305,9/12/22,1,25,9/29/22,22,4/6/23,na,na,na,78.89,5/30/23,CAPBP,POAAN,na,391.95,2.3,0.568324116,-0.765306122,15678,92,978.71,1745.48,38.4,6.71,54,4.04,
VT,2023,1,130,10/10/22,3,25,10/27/22,13,4/6/23,na,na,na,2.91,5/30/23,CAPBP,CERFO,na,78.03,1.6,0.632522559,-0.882352941,3121.2,64,542.92,1309.70,42.7,6.13,66,3.75,
VT,2023,4,409,9/19/22,1.5,25,10/4/22,18,4/6/23,SInaR,na,na,71,5/30/23,na,na,na,374.81,0.3,0.663876798,-0.942307692,14992.4,12,825.81,1592.58,5.85,6.71,38,3.34,
VT,2023,2,226,10/10/22,3,25,10/27/22,20,4/6/23,na,na,na,11.48,5/30/23,na,na,na,170.57,0.2,0.669616683,-0.953488372,6822.8,8,542.92,1309.70,42.7,6.13,66,3.75,
VT,2023,4,416,9/24/22,2,25,10/10/22,30,4/6/23,na,na,na,73.95,5/30/23,CAPBP,na,na,449.55,0.9,0.673977264,-0.962025316,17982,36,743.41,1510.18,14.9,6.96,43,3.74,
VT,2023,1,112,9/19/22,1.5,25,10/4/22,32,4/6/23,na,na,na,69.49,5/30/23,CERFO,na,na,362.73,0.4,0.688280991,-0.990291262,14509.2,16,825.81,1592.58,5.85,6.71,38,3.34,
VT,2023,3,318,9/24/22,2,25,10/10/22,15,4/6/23,na,na,na,41.77,5/30/23,CERFO,na,na,249.33,0.2,0.69012146,-0.993957704,9973.2,8,743.41,1510.18,14.9,6.96,43,3.74,
VT,2023,3,311,9/19/22,1.5,25,10/4/22,22,4/6/23,CERFO,na,na,69.39,5/30/23,CERFO,na,na,287.45,0.3,0.69086841,-0.995447648,11498,12,825.81,1592.58,5.85,6.71,38,3.34,
VT,2023,1,116,9/24/22,2,25,10/10/22,12,4/6/23,na,na,na,44.87,5/30/23,CAPBP,na,na,253.78,0.1,0.691258606,-0.996226415,10151.2,4,743.41,1510.18,14.9,6.96,43,3.74,
VT,2023,4,403,9/12/22,1,25,9/29/22,22,4/6/23,na,na,na,74.83,5/30/23,CAPBP,na,na,237.89,0.02,0.692915135,-0.999535963,9515.6,0.8,978.71,1745.48,38.4,6.71,54,4.04,
VT,2023,1,102,9/12/22,1,25,9/29/22,20,4/6/23,na,na,na,85.68,5/30/23,na,na,na,325.15,0,0.693147181,-1,13006,0,978.71,1745.48,38.4,6.71,54,4.04,
VT,2023,1,120,10/3/22,2.5,25,10/20/22,20,4/6/23,na,na,na,44.89,5/30/23,na,na,na,204.89,0,0.693147181,-1,8195.6,0,617.1164091,1383.892789,26.95,6.49,54,3.38,
VT,2023,2,205,9/12/22,1,25,9/29/22,34,4/6/23,na,na,na,84.58,5/30/23,na,na,na,289.04,0,0.693147181,-1,11561.6,0,978.71,1745.48,38.4,6.71,54,4.04,
VT,2023,2,212,9/19/22,1.5,25,10/4/22,48,4/6/23,na,na,na,53.84,5/30/23,na,na,na,295.46,0,0.693147181,-1,11818.4,0,825.81,1592.58,5.85,6.71,38,3.34,
VT,2023,2,215,9/24/22,2,25,10/10/22,26,4/6/23,na,na,na,68.49,5/30/23,na,na,na,327.9,0,0.693147181,-1,13116,0,743.41,1510.18,14.9,6.96,43,3.74,
VT,2023,2,224,10/3/22,2.5,25,10/20/22,37,4/6/23,na,na,na,30.8,5/30/23,na,na,na,137.93,0,0.693147181,-1,5517.2,0,617.1164091,1383.892789,26.95,6.49,54,3.38,
VT,2023,3,323,10/3/22,2.5,25,10/20/22,13,4/6/23,na,na,na,10.9,5/30/23,na,na,na,141.05,0,0.693147181,-1,5642,0,617.1164091,1383.892789,26.95,6.49,54,3.38,
VT,2023,3,330,10/10/22,3,25,10/27/22,15,4/6/23,na,na,na,11.46,5/30/23,na,na,na,132.94,0,0.693147181,-1,5317.6,0,542.92,1309.70,42.7,6.13,66,3.75,
VT,2023,4,423,10/3/22,2.5,25,10/20/22,21,4/6/23,na,na,na,20.26,5/30/23,na,na,na,180.2,0,0.693147181,-1,7208,0,617.1164091,1383.892789,26.95,6.49,54,3.38,
VT,2023,4,427,10/10/22,3,25,10/27/22,38,4/6/23,na,na,na,33.86,5/30/23,na,na,na,290.61,0,0.693147181,-1,11624.4,0,542.92,1309.70,42.7,6.13,66,3.75,
VT,2023,3,326,10/10/22,3,50,10/27/22,35,4/6/23,na,na,na,23.89,5/30/23,CAPBP,na,na,180.97,0.1,0.680877088,-0.975609756,7238.8,4,542.92,1309.70,42.7,6.13,66,3.75,
VT,2023,4,407,9/19/22,1.5,50,10/4/22,46,4/6/23,na,na,na,82.67,5/30/23,CAPBP,na,na,321.15,0.1,0.68348527,-0.980769231,12846,4,825.81,1592.58,5.85,6.71,38,3.34,
VT,2023,2,210,9/19/22,1.5,50,10/4/22,47,4/6/23,na,na,na,80.77,5/30/23,CAPBP,na,na,372.37,0.1,0.69148467,-0.996677741,14894.8,4,825.81,1592.58,5.85,6.71,38,3.34,
VT,2023,1,106,9/12/22,1,50,9/29/22,47,4/6/23,na,na,na,90.52,5/30/23,na,na,na,335.79,0,0.693147181,-1,13431.6,0,978.71,1745.48,38.4,6.71,54,4.04,
VT,2023,1,109,9/19/22,1.5,50,10/4/22,41,4/6/23,na,na,na,86.65,5/30/23,na,na,na,396.54,0,0.693147181,-1,15861.6,0,825.81,1592.58,5.85,6.71,38,3.34,
VT,2023,1,118,9/24/22,2,50,10/10/22,28,4/6/23,na,na,na,61.08,5/30/23,na,na,na,243.98,0,0.693147181,-1,9759.2,0,743.41,1510.18,14.9,6.96,43,3.74,
VT,2023,1,124,10/3/22,2.5,50,10/20/22,57,4/6/23,na,na,na,37.46,5/30/23,na,na,na,172.05,0,0.693147181,-1,6882,0,617.1164091,1383.892789,26.95,6.49,54,3.38,
VT,2023,1,128,10/10/22,3,50,10/27/22,40,4/6/23,na,na,na,26.41,5/30/23,na,na,na,147.75,0,0.693147181,-1,5910,0,542.92,1309.70,42.7,6.13,66,3.75,
VT,2023,2,202,9/12/22,1,50,9/29/22,56,4/6/23,na,na,na,88.86,5/30/23,na,na,na,306.95,0,0.693147181,-1,12278,0,978.71,1745.48,38.4,6.71,54,4.04,
VT,2023,2,217,9/24/22,2,50,10/10/22,38,4/6/23,na,na,na,58.36,5/30/23,na,na,na,272.97,0,0.693147181,-1,10918.8,0,743.41,1510.18,14.9,6.96,43,3.74,
VT,2023,2,221,10/3/22,2.5,50,10/20/22,35,4/6/23,na,na,na,50.62,5/30/23,na,na,na,249.47,0,0.693147181,-1,9978.8,0,617.1164091,1383.892789,26.95,6.49,54,3.38,
VT,2023,2,230,10/10/22,3,50,10/27/22,44,4/6/23,na,na,na,30.56,5/30/23,na,na,na,219.66,0,0.693147181,-1,8786.4,0,542.92,1309.70,42.7,6.13,66,3.75,
VT,2023,3,306,9/12/22,1,50,9/29/22,56,4/6/23,na,na,na,82.3,5/30/23,na,na,na,348.59,0,0.693147181,-1,13943.6,0,978.71,1745.48,38.4,6.71,54,4.04,
VT,2023,3,308,9/19/22,1.5,50,10/4/22,38,4/6/23,na,na,na,66.12,5/30/23,na,na,na,344.08,0,0.693147181,-1,13763.2,0,825.81,1592.58,5.85,6.71,38,3.34,
VT,2023,3,314,9/24/22,2,50,10/10/22,40,4/6/23,na,na,na,54.85,5/30/23,na,na,na,271.53,0,0.693147181,-1,10861.2,0,743.41,1510.18,14.9,6.96,43,3.74,
VT,2023,3,324,10/3/22,2.5,50,10/20/22,32,4/6/23,na,na,na,24.71,5/30/23,na,na,na,134.43,0,0.693147181,-1,5377.2,0,617.1164091,1383.892789,26.95,6.49,54,3.38,
VT,2023,4,405,9/12/22,1,50,9/29/22,36,4/6/23,na,na,na,90.6,5/30/23,na,na,na,273.3,0,0.693147181,-1,10932,0,978.71,1745.48,38.4,6.71,54,4.04,
VT,2023,4,414,9/24/22,2,50,10/10/22,37,4/6/23,na,na,na,73.7,5/30/23,na,na,na,432.89,0,0.693147181,-1,17315.6,0,743.41,1510.18,14.9,6.96,43,3.74,
VT,2023,4,422,10/3/22,2.5,50,10/20/22,54,4/6/23,na,na,na,69.92,5/30/23,na,na,na,328.52,0,0.693147181,-1,13140.8,0,617.1164091,1383.892789,26.95,6.49,54,3.38,
VT,2023,4,428,10/10/22,3,50,10/27/22,45,4/6/23,na,na,na,40.22,5/30/23,na,na,na,317.11,0,0.693147181,-1,12684.4,0,542.92,1309.70,42.7,6.13,66,3.75,
VT,2023,4,426,10/10/22,3,80,10/27/22,43,4/6/23,na,na,na,38.14,5/30/23,CAPBP,na,na,232.38,1.9,0.090971778,-0.095238095,9295.2,76,542.92,1309.70,42.7,6.13,66,3.75,
VT,2023,3,303,9/12/22,1,80,9/29/22,86,4/6/23,TAROF,na,na,85.09,5/30/23,CAPBP,na,na,319.41,0.1,0.68803208,-0.989795918,12776.4,4,978.71,1745.48,38.4,6.71,54,4.04,
VT,2023,1,123,10/3/22,2.5,80,10/20/22,54,4/6/23,na,na,na,40.23,5/30/23,CAPBP,na,na,221.55,0.2,0.690674991,-0.995061728,8862,8,617.1164091,1383.892789,26.95,6.49,54,3.38,
VT,2023,2,211,9/19/22,1.5,80,10/4/22,61,4/6/23,na,na,na,82.81,5/30/23,CAPBP,na,na,328.91,0.1,0.69148467,-0.996677741,13156.4,4,825.81,1592.58,5.85,6.71,38,3.34,
VT,2023,1,101,9/12/22,1,80,9/29/22,72,4/6/23,na,na,na,87.05,5/30/23,na,na,na,330,0,0.693147181,-1,13200,0,978.71,1745.48,38.4,6.71,54,4.04,
VT,2023,1,110,9/19/22,1.5,80,10/4/22,67,4/6/23,na,na,na,90.51,5/30/23,na,na,na,312.32,0,0.693147181,-1,12492.8,0,825.81,1592.58,5.85,6.71,38,3.34,
VT,2023,1,113,9/24/22,2,80,10/10/22,76,4/6/23,na,na,na,61.47,5/30/23,na,na,na,227.32,0,0.693147181,-1,9092.8,0,743.41,1510.18,14.9,6.96,43,3.74,
VT,2023,1,126,10/10/22,3,80,10/27/22,51,4/6/23,na,na,na,36.83,5/30/23,na,na,na,221.38,0,0.693147181,-1,8855.2,0,542.92,1309.70,42.7,6.13,66,3.75,
VT,2023,2,203,9/12/22,1,80,9/29/22,65,4/6/23,na,na,na,80.05,5/30/23,na,na,na,226.06,0,0.693147181,-1,9042.4,0,978.71,1745.48,38.4,6.71,54,4.04,
VT,2023,2,218,9/24/22,2,80,10/10/22,75,4/6/23,na,na,na,74.71,5/30/23,na,na,na,260.21,0,0.693147181,-1,10408.4,0,743.41,1510.18,14.9,6.96,43,3.74,
VT,2023,2,220,10/3/22,2.5,80,10/20/22,58,4/6/23,na,na,na,74.01,5/30/23,na,na,na,357.47,0,0.693147181,-1,14298.8,0,617.1164091,1383.892789,26.95,6.49,54,3.38,
VT,2023,2,229,10/10/22,3,80,10/27/22,53,4/6/23,na,na,na,37.69,5/30/23,na,na,na,320.6,0,0.693147181,-1,12824,0,542.92,1309.70,42.7,6.13,66,3.75,
VT,2023,3,307,9/19/22,1.5,80,10/4/22,41,4/6/23,na,na,na,64.94,5/30/23,na,na,na,250.49,0,0.693147181,-1,10019.6,0,825.81,1592.58,5.85,6.71,38,3.34,
VT,2023,3,317,9/24/22,2,80,10/10/22,50,4/6/23,na,na,na,74.56,5/30/23,na,na,na,290.31,0,0.693147181,-1,11612.4,0,743.41,1510.18,14.9,6.96,43,3.74,
VT,2023,3,327,10/10/22,3,80,10/27/22,70,4/6/23,na,na,na,46.97,5/30/23,na,na,na,202.2,0,0.693147181,-1,8088,0,542.92,1309.70,42.7,6.13,66,3.75,
VT,2023,4,401,9/12/22,1,80,9/29/22,46,4/6/23,na,na,na,83.08,5/30/23,na,na,na,295.77,0,0.693147181,-1,11830.8,0,978.71,1745.48,38.4,6.71,54,4.04,
VT,2023,4,412,9/19/22,1.5,80,10/4/22,68,4/6/23,na,na,na,70.03,5/30/23,na,na,na,291.4,0,0.693147181,-1,11656,0,825.81,1592.58,5.85,6.71,38,3.34,
VT,2023,4,415,9/24/22,2,80,10/10/22,68,4/6/23,na,na,na,85.6,5/30/23,na,na,na,266.69,0,0.693147181,-1,10667.6,0,743.41,1510.18,14.9,6.96,43,3.74,
VT,2023,4,421,10/3/22,2.5,80,10/20/22,59,4/6/23,na,na,na,74.14,5/30/23,na,na,na,268.03,0,0.693147181,-1,10721.2,0,617.1164091,1383.892789,26.95,6.49,54,3.38,
VT,2023,3,322,10/3/22,2.5,80,10/20/22,57,4/6/23,na,na,na,59.14,5/30/23,CAPBP,na,na,323.33,0.1,0.753771802,-1.125,12933.2,4,617.1164091,1383.892789,26.95,6.49,54,3.38,
VT,2023,4,410,9/19/22,1.5,105,10/4/22,71,4/6/23,na,na,na,74.41,5/30/23,CAPBP,na,na,240.34,0.1,0.68348527,-0.980769231,9613.6,4,825.81,1592.58,5.85,6.71,38,3.34,
VT,2023,3,310,9/19/22,1.5,105,10/4/22,77,4/6/23,na,na,na,85.64,5/30/23,CAPBP,na,na,361.84,0.9,0.686295231,-0.986342944,14473.6,36,825.81,1592.58,5.85,6.71,38,3.34,
VT,2023,3,304,9/12/22,1,105,9/29/22,80,4/6/23,na,na,na,89.7,5/30/23,CAPBP,na,na,378.01,0.1,0.68803208,-0.989795918,15120.4,4,978.71,1745.48,38.4,6.71,54,4.04,
VT,2023,2,208,9/19/22,1.5,105,10/4/22,55,4/6/23,na,na,na,71.4,5/30/23,CAPBP,VIORA,na,307.92,0.1,0.69148467,-0.996677741,12316.8,4,825.81,1592.58,5.85,6.71,38,3.34,
VT,2023,1,119,10/3/22,2.5,105,10/20/22,91,4/6/23,SInaR,na,na,81.78,5/30/23,CAPBP,na,na,308.83,0.1,0.69191185,-0.997530864,12353.2,4,617.1164091,1383.892789,26.95,6.49,54,3.38,
VT,2023,1,111,9/19/22,1.5,105,10/4/22,57,4/6/23,na,na,na,86.18,5/30/23,CAPBP,na,na,365.56,0.1,0.691932851,-0.997572816,14622.4,4,825.81,1592.58,5.85,6.71,38,3.34,
VT,2023,1,104,9/12/22,1,105,9/29/22,103,4/6/23,na,na,na,91.71,5/30/23,na,na,na,417.1,0,0.693147181,-1,16684,0,978.71,1745.48,38.4,6.71,54,4.04,
VT,2023,1,117,9/24/22,2,105,10/10/22,84,4/6/23,na,na,na,72.85,5/30/23,na,na,na,210.21,0,0.693147181,-1,8408.4,0,743.41,1510.18,14.9,6.96,43,3.74,
VT,2023,1,129,10/10/22,3,105,10/27/22,44,4/6/23,na,na,na,33.63,5/30/23,na,na,na,133.5,0,0.693147181,-1,5340,0,542.92,1309.70,42.7,6.13,66,3.75,
VT,2023,2,201,9/12/22,1,105,9/29/22,78,4/6/23,na,na,na,88.97,5/30/23,na,na,na,470.53,0,0.693147181,-1,18821.2,0,978.71,1745.48,38.4,6.71,54,4.04,
VT,2023,2,216,9/24/22,2,105,10/10/22,82,4/6/23,na,na,na,83.13,5/30/23,na,na,na,281.6,0,0.693147181,-1,11264,0,743.41,1510.18,14.9,6.96,43,3.74,
VT,2023,2,219,10/3/22,2.5,105,10/20/22,103,4/6/23,na,na,na,74.9,5/30/23,na,na,na,297.64,0,0.693147181,-1,11905.6,0,617.1164091,1383.892789,26.95,6.49,54,3.38,
VT,2023,2,228,10/10/22,3,105,10/27/22,78,4/6/23,na,na,na,45.76,5/30/23,na,na,na,293.49,0,0.693147181,-1,11739.6,0,542.92,1309.70,42.7,6.13,66,3.75,
VT,2023,3,313,9/24/22,2,105,10/10/22,53,4/6/23,na,na,na,49.59,5/30/23,na,na,na,192,0,0.693147181,-1,7680,0,743.41,1510.18,14.9,6.96,43,3.74,
VT,2023,3,321,10/3/22,2.5,105,10/20/22,71,4/6/23,na,na,na,72.08,5/30/23,na,na,na,256.77,0,0.693147181,-1,10270.8,0,617.1164091,1383.892789,26.95,6.49,54,3.38,
VT,2023,3,325,10/10/22,3,105,10/27/22,37,4/6/23,na,na,na,24.6,5/30/23,na,na,na,156.39,0,0.693147181,-1,6255.6,0,542.92,1309.70,42.7,6.13,66,3.75,
VT,2023,4,402,9/12/22,1,105,9/29/22,90,4/6/23,na,na,na,82.11,5/30/23,na,na,na,312.12,0,0.693147181,-1,12484.8,0,978.71,1745.48,38.4,6.71,54,4.04,
VT,2023,4,417,9/24/22,2,105,10/10/22,61,4/6/23,na,na,na,73.8,5/30/23,na,na,na,311.78,0,0.693147181,-1,12471.2,0,743.41,1510.18,14.9,6.96,43,3.74,
VT,2023,4,419,10/3/22,2.5,105,10/20/22,49,4/6/23,na,na,na,69.25,5/30/23,na,na,na,325.83,0,0.693147181,-1,13033.2,0,617.1164091,1383.892789,26.95,6.49,54,3.38,
